1.491617403589999914e+09,6.616047223040000063e+02,3.323938640260000170e+02
1.491617427640000105e+09,6.615686744710000085e+02,3.322768266769999741e+02
1.491617450779999971e+09,6.614133346849999953e+02,3.319952571570000259e+02
1.491617474490000010e+09,6.611297428860000309e+02,3.324053002420000098e+02
1.491617497099999905e+09,6.616731655830000136e+02,3.322007806519999917e+02
1.491617519819999933e+09,6.618116873210000222e+02,3.323260801359999732e+02
1.491617558029999971e+09,6.615866962820000481e+02,3.321999726490000171e+02
1.491617581119999886e+09,6.614005314869999665e+02,3.322420008639999764e+02
1.491617604640000105e+09,6.616298433109999451e+02,3.323166729899999723e+02
1.491617627970000029e+09,6.614466755040000407e+02,3.321977578070000163e+02
1.491617650910000086e+09,6.614604523389999713e+02,3.323845859209999958e+02
1.491617672980000019e+09,6.615920640529999446e+02,3.325195884909999791e+02
1.491617696009999990e+09,6.617057009720000451e+02,3.322666120480000131e+02
1.491617719259999990e+09,6.616109216449999622e+02,3.320718431860000237e+02
1.491617742140000105e+09,6.615496032480000395e+02,3.322918851499999846e+02
1.491617766049999952e+09,6.614917485180000085e+02,3.321609620169999744e+02
1.491617789579999924e+09,6.616982717600000115e+02,3.323436555010000006e+02
1.491617812960000038e+09,6.616300901309999745e+02,3.322728281130000028e+02
1.491617836529999971e+09,6.616841971840000269e+02,3.321576237190000143e+02
1.491617860109999895e+09,6.616030592659999456e+02,3.322647893330000102e+02
1.491617883170000076e+09,6.613980273280000119e+02,3.322186213140000177e+02
1.491617906440000057e+09,6.617011333760000298e+02,3.324014424850000182e+02
1.491617930150000095e+09,6.617074785360000533e+02,3.323097877779999862e+02
1.491617953809999943e+09,6.616210138010000037e+02,3.321820086640000227e+02
1.491617976789999962e+09,6.613622947530000147e+02,3.322083721849999733e+02
1.491618000309999943e+09,6.616515688929999897e+02,3.323864480629999889e+02
1.491618023769999981e+09,6.614985954500000389e+02,3.324401994070000228e+02
1.491618046640000105e+09,6.614394738349999443e+02,3.321786123140000200e+02
1.491618070930000067e+09,6.615187215500000093e+02,3.326451679319999926e+02
1.491618094539999962e+09,6.618133306879999509e+02,3.324733171729999981e+02
1.491618117990000010e+09,6.617231829419999940e+02,3.319538672439999800e+02
1.491618140460000038e+09,6.616212947889999896e+02,3.324660091609999881e+02
1.491618163589999914e+09,6.616766634089999570e+02,3.321707054629999902e+02
1.491618186380000114e+09,6.616436952210000300e+02,3.323868077789999802e+02
1.491618209609999895e+09,6.617673127809999869e+02,3.321456924780000008e+02
1.491618233269999981e+09,6.617309459299999617e+02,3.321770593179999764e+02
1.491618256509999990e+09,6.617561862579999570e+02,3.322301108589999785e+02
1.491618280009999990e+09,6.616428322240000170e+02,3.319842172400000209e+02
1.491618302859999895e+09,6.617477715449999778e+02,3.321403612459999977e+02
1.491618325980000019e+09,6.614755300369999986e+02,3.324326590890000261e+02
1.491618348740000010e+09,6.616038546339999584e+02,3.319565596979999782e+02
1.491618371369999886e+09,6.617033352290000039e+02,3.320148068629999898e+02
1.491618395019999981e+09,6.615894604620000337e+02,3.326092233489999899e+02
1.491618417180000067e+09,6.617926670550000381e+02,3.322225133189999724e+02
1.491618439920000076e+09,6.615791790729999775e+02,3.322391061659999991e+02
1.491618462529999971e+09,6.615269453629999816e+02,3.322029202609999743e+02
1.491618485579999924e+09,6.616542583399999558e+02,3.320208817490000115e+02
1.491618508150000095e+09,6.614958814630000461e+02,3.321813823640000010e+02
1.491618531119999886e+09,6.615270265819999622e+02,3.323728823380000108e+02
1.491618553539999962e+09,6.616534229149999646e+02,3.321197593549999851e+02
1.491618576089999914e+09,6.616987838520000196e+02,3.323698806340000260e+02
1.491618599670000076e+09,6.615140240079999785e+02,3.321361083900000040e+02
1.491618622279999971e+09,6.616426891659999683e+02,3.323469055090000097e+02
1.491618645130000114e+09,6.619471845829999666e+02,3.321295171969999842e+02
1.491618668349999905e+09,6.616516041659999701e+02,3.322747271950000254e+02
1.491618692680000067e+09,6.615128430629999912e+02,3.318407418379999854e+02
1.491618715869999886e+09,6.616911934170000222e+02,3.321898219959999778e+02
1.491618738839999914e+09,6.615661213289999978e+02,3.321024689640000247e+02
1.491618760660000086e+09,6.616565599269999893e+02,3.321356566769999858e+02
1.491618783920000076e+09,6.615739855760000410e+02,3.323491769999999974e+02
1.491618806440000057e+09,6.614549018850000266e+02,3.320903930850000165e+02
1.491618828769999981e+09,6.615136227259999941e+02,3.319420899770000233e+02
1.491618852240000010e+09,6.614356388490000427e+02,3.319111851870000010e+02
1.491618875559999943e+09,6.617836713550000241e+02,3.321247993619999761e+02
1.491618897980000019e+09,6.615801122550000173e+02,3.319397310580000067e+02
1.491618921279999971e+09,6.618547494990000359e+02,3.326830183469999724e+02
1.491618943599999905e+09,6.616013090259999672e+02,3.323661746640000274e+02
1.491618966019999981e+09,6.619672884520000480e+02,3.324196935570000164e+02
1.491618989380000114e+09,6.616022258479999891e+02,3.321259836090000022e+02
1.491619012730000019e+09,6.616381553610000310e+02,3.319208405559999733e+02
1.491619036700000048e+09,6.614732847799999718e+02,3.322485173759999952e+02
1.491619059359999895e+09,6.614339372199999616e+02,3.322825643209999953e+02
1.491619083160000086e+09,6.617182493200000408e+02,3.322013766790000204e+02
1.491619105880000114e+09,6.617548242660000142e+02,3.319451458180000145e+02
1.491619128849999905e+09,6.616677238839999973e+02,3.321496825560000161e+02
1.491619152009999990e+09,6.614857663230000071e+02,3.322900548750000098e+02
1.491619173900000095e+09,6.616390693770000553e+02,3.323592262519999849e+02
1.491619196099999905e+09,6.615125642819999712e+02,3.321079772159999948e+02
1.491619218990000010e+09,6.616202886280000257e+02,3.322696975599999973e+02
1.491619241930000067e+09,6.617251029469999821e+02,3.321044761649999941e+02
1.491619264910000086e+09,6.616033304000000044e+02,3.322029434209999863e+02
1.491619287759999990e+09,6.614885683219999919e+02,3.320908861899999920e+02
1.491619310109999895e+09,6.615220858210000188e+02,3.320556230509999978e+02
1.491619333690000057e+09,6.614703903749999654e+02,3.322756678220000026e+02
1.491619356019999981e+09,6.617026012569999693e+02,3.322929659800000195e+02
1.491619378769999981e+09,6.612128994710000143e+02,3.324546151040000268e+02
1.491619402480000019e+09,6.618667537029999721e+02,3.322270441750000032e+02
1.491619425460000038e+09,6.616180634940000118e+02,3.323430871979999779e+02
1.491619449059999943e+09,6.617651587379999683e+02,3.318899856659999728e+02
1.491619472059999943e+09,6.616770478580000372e+02,3.320912022630000138e+02
1.491619495140000105e+09,6.615521538579999969e+02,3.317694570940000176e+02
1.491619518019999981e+09,6.614736825910000562e+02,3.319015153089999899e+02
1.491619540980000019e+09,6.614463482820000308e+02,3.325137434989999861e+02
1.491619563869999886e+09,6.616569300669999620e+02,3.320734831699999745e+02
1.491619587140000105e+09,6.615342971640000087e+02,3.322581503810000072e+02
1.491619610720000029e+09,6.616866652380000460e+02,3.322057580869999924e+02
1.491619633559999943e+09,6.613284801319999815e+02,3.322572885150000275e+02
1.491619656349999905e+09,6.615202709889999824e+02,3.321355715529999770e+02
1.491619679299999952e+09,6.617209456660000342e+02,3.322067083750000052e+02
1.491619703369999886e+09,6.616271869900000411e+02,3.322498094829999786e+02
1.491619726500000000e+09,6.615978079909999678e+02,3.320532698060000030e+02
1.491619750369999886e+09,6.614777716060000330e+02,3.323191081670000244e+02
1.491619773859999895e+09,6.616100776680000308e+02,3.322738904589999720e+02
1.491619796799999952e+09,6.617391659070000287e+02,3.320289444449999792e+02
1.491619819430000067e+09,6.616381171900000027e+02,3.322016215250000073e+02
1.491619842460000038e+09,6.615474361289999479e+02,3.323273099720000232e+02
1.491619864789999962e+09,6.616744587289999799e+02,3.320236609710000266e+02
1.491619887809999943e+09,6.617063378880000073e+02,3.322571934009999950e+02
1.491619910920000076e+09,6.613966536750000387e+02,3.320536214300000211e+02
1.491619933220000029e+09,6.615673344670000233e+02,3.317717119679999769e+02
1.491619956789999962e+09,6.613719213910000008e+02,3.319775334220000218e+02
1.491619980089999914e+09,6.615381293149999919e+02,3.320861688190000223e+02
1.491620003400000095e+09,6.616772531300000537e+02,3.324102600460000190e+02
1.491620026579999924e+09,6.617863265680000495e+02,3.320085929300000203e+02
1.491620049190000057e+09,6.616242300559999876e+02,3.322043729040000244e+02
1.491620071609999895e+09,6.617070896999999832e+02,3.320407689699999878e+02
1.491620093789999962e+09,6.616195018570000457e+02,3.321623094500000093e+02
1.491620116910000086e+09,6.615605671619999839e+02,3.319985321940000063e+02
1.491620139730000019e+09,6.615507494519999909e+02,3.317385557779999772e+02
1.491620161650000095e+09,6.617394958580000548e+02,3.322771681840000042e+02
1.491620185109999895e+09,6.615905320540000503e+02,3.322761419029999956e+02
1.491620208329999924e+09,6.616156282959999544e+02,3.320475032740000074e+02
1.491620231039999962e+09,6.615596274240000412e+02,3.317559088599999768e+02
1.491620253819999933e+09,6.615306609629999457e+02,3.319480343960000255e+02
1.491620276809999943e+09,6.616062388660000124e+02,3.321763173350000216e+02
1.491620299619999886e+09,6.614819126969999843e+02,3.321648144029999798e+02
1.491620322480000019e+09,6.616551288130000330e+02,3.321052477169999975e+02
1.491620346049999952e+09,6.616570431049999570e+02,3.318593289789999972e+02
1.491620368109999895e+09,6.613637059970000109e+02,3.318174072769999725e+02
1.491620390539999962e+09,6.615246427160000167e+02,3.323424708109999983e+02
1.491620413240000010e+09,6.616344146400000454e+02,3.318727274099999818e+02
1.491620437200000048e+09,6.616067987919999496e+02,3.324318857669999829e+02
1.491620459710000038e+09,6.615299869670000135e+02,3.322791195039999934e+02
1.491620482720000029e+09,6.616531502929999533e+02,3.320258504629999834e+02
1.491620505829999924e+09,6.616340472240000281e+02,3.321356507319999878e+02
1.491620528359999895e+09,6.616017063589999907e+02,3.321684288800000218e+02
1.491620552099999905e+09,6.615799220679999735e+02,3.319982727469999872e+02
1.491620574910000086e+09,6.614988078960000166e+02,3.321428522389999785e+02
1.491620598640000105e+09,6.616723985129999619e+02,3.319706573029999959e+02
1.491620621900000095e+09,6.615941627370000333e+02,3.322558410519999939e+02
1.491620645109999895e+09,6.620249404689999437e+02,3.321994604810000169e+02
1.491620667849999905e+09,6.614346239010000090e+02,3.320124223760000177e+02
1.491620690269999981e+09,6.616998959049999485e+02,3.322946033420000163e+02
1.491620713240000010e+09,6.615083735890000298e+02,3.321597236239999802e+02
1.491620736009999990e+09,6.614755227540000533e+02,3.321474799409999719e+02
1.491620758670000076e+09,6.616230039590000160e+02,3.322603196079999748e+02
1.491620781029999971e+09,6.615590591730000369e+02,3.321936985009999717e+02
1.491620803519999981e+09,6.614903520520000484e+02,3.321446576139999820e+02
1.491620826359999895e+09,6.616735830879999867e+02,3.323363770519999889e+02
1.491620848480000019e+09,6.614416779150000139e+02,3.321315621879999753e+02
1.491620871700000048e+09,6.614850467229999822e+02,3.323307028419999938e+02
1.491620894750000000e+09,6.615274765359999947e+02,3.322303751540000007e+02
1.491620918059999943e+09,6.616296012239999982e+02,3.321694610729999795e+02
1.491620940750000000e+09,6.616089591659999769e+02,3.321145201179999731e+02
1.491620964160000086e+09,6.618096535539999650e+02,3.324051100450000149e+02
1.491620987190000057e+09,6.615362351720000333e+02,3.320158483769999975e+02
1.491621010099999905e+09,6.616956235500000503e+02,3.318353000640000232e+02
